#Measurement data
#2022-07-04 08:49:55

#Time (days)	Power (W)	Current (A)
0.00955898	33.830000	0.272400
0.00957096	33.830000	0.272400
0.00958209	37.400000	0.306000
0.00959367	37.400000	0.306000
0.00960539	37.400000	0.306000
0.00961685	37.400000	0.306000
0.00962853	35.110000	0.286400
0.00964010	35.110000	0.286400
0.00965147	35.110000	0.286400
0.00966306	37.050000	0.306500
0.00967475	37.050000	0.306500
0.00968626	37.050000	0.306500
0.00969767	37.050000	0.315000
0.00970959	37.050000	0.315000
0.00972090	2000.920000	8.600200
0.00973227	2000.920000	8.600200
0.00974412	2000.920000	8.600200
0.00975582	1989.690000	8.550500
0.00976734	1989.690000	8.550500
0.00977910	1989.690000	8.550500
0.00979054	1989.690000	8.550500
0.00980208	1990.620000	8.546600
0.00981380	1990.620000	8.546600
0.00982517	1990.620000	8.546600
0.00983661	1993.990000	8.551500
0.00984843	1993.990000	8.551500
0.00985964	1991.200000	8.551500
0.00987140	1991.200000	8.540700
0.00988306	1991.200000	8.540700
0.00989454	1989.760000	8.541300
0.00990618	1989.760000	8.541300
0.00991791	1989.760000	8.541300
0.00992956	1989.760000	8.541300
0.00994101	1984.690000	8.542000
0.00995256	1984.690000	8.542000
0.00996395	1984.690000	8.542000
0.00997554	1982.180000	8.537400
0.00998736	1982.180000	8.537400
0.00999890	1982.180000	8.537400
0.01001027	1982.540000	8.538400
0.01002189	1982.540000	8.538400
0.01003378	1984.540000	8.538700
0.01004588	1984.540000	8.538700
0.01005696	1984.540000	8.538700
0.01006892	1980.610000	8.517500
0.01007991	1980.610000	8.517500
0.01009179	1980.610000	8.517500
0.01010285	1980.610000	8.517500
0.01011439	1988.050000	8.538700
0.01012600	1988.050000	8.538700
0.01013756	1988.050000	8.538700
0.01014925	1989.690000	8.544000
0.01016081	1989.690000	8.544000
0.01017225	1989.690000	8.544000
0.01018399	1988.330000	8.541300
0.01019564	1988.330000	8.541300
0.01020714	1985.470000	8.534700
0.01021888	1985.470000	8.534700
0.01023022	1985.470000	8.534700
0.01024179	1982.110000	8.521200
0.01025340	1982.110000	8.521200
0.01026514	1982.110000	8.521200
0.01027641	1982.110000	8.521200
0.01028825	1987.830000	8.543300
0.01029998	1987.830000	8.543300
0.01031112	1987.830000	8.543300
0.01032340	1990.270000	8.556400
0.01033440	1990.270000	8.556400
0.01034613	1990.050000	8.556400
0.01035779	1990.050000	8.556200
0.01036924	1990.050000	8.556200
0.01038073	1989.760000	8.555400
0.01039237	1989.760000	8.555400
0.01040403	1989.760000	8.555400
0.01041525	1989.760000	8.555400
0.01042692	1983.400000	8.531500
0.01043868	1983.400000	8.531500
0.01045010	1983.400000	8.531500
0.01046166	1977.030000	8.512000
0.01047337	1977.030000	8.512000
0.01048491	1977.030000	8.512000
0.01049648	1979.610000	8.523600
0.01050821	1979.610000	8.523600
0.01051970	1984.540000	8.534200
0.01053159	1984.540000	8.534200
0.01054285	1984.540000	8.534200
0.01055455	1985.190000	8.536000
0.01056582	1985.190000	8.536000
0.01057752	1985.190000	8.536000
0.01058888	1985.190000	8.536000
0.01060046	1983.760000	8.533200
0.01061206	1983.760000	8.533200
0.01062385	1983.760000	8.533200
0.01063538	1985.120000	8.536200
0.01064728	1985.120000	8.536200
0.01065862	1985.120000	8.536200
0.01067015	1986.760000	8.539900
0.01068168	1986.760000	8.539900
0.01069343	1989.760000	8.546100
