#Measurement data
#2022-07-25 14:20:06

#Time (days)	Power (W)	Current (A)
0.00544405	2016.230000	8.594700
0.00545587	2016.230000	8.594700
0.00546736	2016.940000	8.596500
0.00547889	2016.940000	8.596500
0.00549037	2016.940000	8.596500
0.00550199	2028.960000	8.621200
0.00551351	2028.960000	8.621200
0.00552556	2028.960000	8.621200
0.00553685	2024.530000	8.611900
0.00554833	2024.530000	8.611900
0.00555981	2024.530000	8.611900
0.00557149	2023.380000	8.609300
0.00558331	2023.380000	8.609300
0.00559525	2023.380000	8.609300
0.00560679	2021.020000	8.604900
0.00561858	2021.020000	8.604900
0.00563024	2021.020000	8.604900
0.00564193	2021.950000	8.599300
0.00565333	2021.950000	8.599300
0.00566549	2021.950000	8.599300
0.00567654	2024.380000	8.612900
0.00568821	2024.380000	8.612900
0.00570031	2024.380000	8.612900
0.00571167	2026.960000	8.627200
0.00572326	2026.960000	8.627200
0.00573500	2026.960000	8.627200
0.00574646	2023.810000	8.621000
0.00575797	2023.810000	8.621000
0.00576971	2023.810000	8.621000
0.00578134	2032.750000	8.639700
0.00579272	2032.750000	8.639700
0.00580459	2032.750000	8.639700
0.00581661	2025.030000	8.623200
0.00582752	2025.030000	8.623200
0.00583965	2025.030000	8.623200
0.00585159	2023.450000	8.621000
0.00586300	2023.450000	8.621000
0.00587406	2023.450000	8.621000
0.00588586	2020.160000	8.604700
0.00589684	2020.160000	8.604700
0.00590856	2020.160000	8.604700
0.00592046	2020.160000	8.604700
0.00593192	2020.160000	8.604700
0.00594315	2020.160000	8.604700
0.00595498	2036.900000	8.657400
0.00596648	2036.900000	8.657400
0.00597787	2034.680000	8.657400
0.00598953	2034.680000	8.657400
0.00600111	2034.680000	8.652800
0.00601264	2034.680000	8.652800
0.00602420	2034.470000	8.652700
0.00603573	2034.470000	8.652700
0.00604737	2034.470000	8.652700
0.00605895	2037.470000	8.658700
0.00607089	2037.470000	8.658700
0.00608206	2037.470000	8.658700
0.00609390	2033.970000	8.651400
0.00610546	2033.970000	8.651400
0.00611737	2033.970000	8.651400
0.00612910	2036.110000	8.655900
0.00614047	2036.110000	8.655900
0.00615201	2036.110000	8.655900
0.00616392	2038.970000	8.662000
0.00617537	2038.970000	8.662000
0.00618706	2038.970000	8.662000
0.00619866	2035.760000	8.654600
0.00621037	2035.760000	8.654600
0.00622203	2035.760000	8.654600
0.00623368	2039.120000	8.661700
0.00624532	2039.120000	8.661700
0.00625693	2039.120000	8.661700
0.00626858	2035.610000	8.654400
0.00628014	2035.610000	8.654400
0.00629189	2035.610000	8.654400
0.00630362	2024.240000	8.609900
0.00631527	2024.240000	8.609900
0.00632674	2024.240000	8.609900
0.00633858	2020.810000	8.605600
0.00635082	2020.810000	8.605600
0.00636170	2020.810000	8.605600
0.00637330	2027.390000	8.627000
0.00638487	2027.390000	8.627000
0.00639657	2027.390000	8.627000
0.00640848	2026.390000	8.625900
0.00641975	2026.390000	8.625900
0.00643155	2026.390000	8.625900
0.00644292	2038.900000	8.651900
0.00645443	2038.900000	8.651900
0.00646601	2036.900000	8.647800
0.00647774	2036.900000	8.647800
0.00648920	2036.900000	8.647800
0.00650075	2036.900000	8.647800
0.00651259	2034.750000	8.643800
0.00652412	2034.750000	8.643800
0.00653553	2034.750000	8.643800
0.00654715	2032.470000	8.635500
0.00655865	2032.470000	8.635500
0.00657012	2032.470000	8.635500
0.00658167	2031.390000	8.620100
0.00659352	2031.390000	8.620100
0.00660559	2031.390000	8.620100
0.00661711	2035.330000	8.634000
0.00662888	2035.330000	8.634000
0.00664015	2035.330000	8.634000
0.00665200	2035.330000	8.634000
0.00666293	2035.330000	8.634000
0.00667465	2035.330000	8.634000
0.00668652	2034.250000	8.631800
0.00669811	2034.250000	8.631800
0.00670970	2034.250000	8.631800
0.00672112	2035.760000	8.634900
0.00673284	2035.760000	8.634900
0.00674431	2035.760000	8.634900
0.00675620	2033.400000	8.629900
0.00676769	2033.400000	8.629900
0.00677958	2033.400000	8.629900
0.00679109	2033.540000	8.630500
0.00680272	2033.540000	8.630500
0.00681725	2027.750000	8.618600
0.00682840	2027.750000	8.618600
0.00683729	2027.750000	8.618600
0.00684906	2027.750000	8.618600
0.00686060	2022.520000	8.607700
0.00687198	2022.520000	8.607700
0.00688451	2022.520000	8.607700
0.00689557	2016.440000	8.595100
0.00690667	2016.440000	8.595100
0.00691838	2016.440000	8.595100
0.00692983	2017.230000	8.596700
0.00694161	2017.230000	8.596700
0.00695309	2019.160000	8.600500
0.00696476	2019.160000	8.600500
0.00697652	2019.160000	8.600500
0.00698815	2016.010000	8.592600
0.00699979	2016.010000	8.592600
0.00701149	2016.010000	8.592600
0.00702304	2016.010000	8.592600
0.00703472	2021.590000	8.615900
0.00704598	2021.590000	8.615900
0.00705784	2021.590000	8.615900
0.00706919	2030.820000	8.635200
0.00708086	2030.820000	8.635200
0.00709251	2030.820000	8.635200
0.00710428	2021.590000	8.616200
0.00711596	2021.590000	8.616200
0.00712723	2014.230000	8.600700
0.00713887	2014.230000	8.600700
0.00715035	2014.230000	8.600700
0.00716189	2014.230000	8.600700
0.00717356	2012.440000	8.597100
0.00718523	2012.440000	8.597100
0.00719686	2012.440000	8.597100
0.00720843	2019.310000	8.609200
0.00722019	2019.310000	8.609200
0.00723147	2019.310000	8.609200
0.00724334	2009.360000	8.571900
0.00725494	2009.360000	8.571900
0.00726666	2010.150000	8.571900
0.00727839	2010.150000	8.600800
0.00728992	2010.150000	8.600800
0.00730162	2032.890000	8.649600
0.00731319	2032.890000	8.649600
0.00732475	2032.890000	8.649600
0.00733642	2032.890000	8.649600
0.00734809	2042.480000	8.669400
0.00735963	2042.480000	8.669400
0.00737153	2042.480000	8.669400
0.00738280	2042.480000	8.669400
0.00739441	2042.480000	8.669400
0.00740638	2042.480000	8.669400
0.00741829	2040.190000	8.664700
0.00742927	2040.190000	8.664700
0.00744086	2039.550000	8.663700
0.00745228	2039.550000	8.663700
0.00746385	2039.550000	8.663700
0.00747542	2041.050000	8.666500
0.00748718	2041.050000	8.666500
0.00749866	2041.050000	8.666500
0.00751039	2041.050000	8.666500
0.00752213	2041.760000	8.668000
0.00753377	2041.760000	8.668000
0.00754549	2041.760000	8.668000
0.00755714	2041.260000	8.667200
0.00756845	2041.260000	8.667200
0.00758015	2041.260000	8.667200
0.00759182	2043.480000	8.671900
0.00760348	2043.480000	8.671900
0.00761512	2035.760000	8.636300
