#Measurement data
#16.05.2022 13:31:20

#Time (days)	Power (W)	Current (A)
0.004715	2155.780000	9.275600
0.004726	2155.780000	9.275600
0.004739	2155.780000	9.275600
0.004750	2150.630000	9.264800
0.004762	2150.630000	9.264800
0.004773	2150.630000	9.264800
0.004785	2147.480000	9.258400
0.004796	2147.480000	9.258400
0.004808	2147.480000	9.258400
0.004819	2140.970000	9.230500
0.004830	2140.970000	9.230500
0.004842	2140.970000	9.230500
0.004855	2168.290000	9.284600
0.004865	2168.290000	9.284600
0.004877	2168.290000	9.284600
0.004890	2151.700000	9.213200
0.004900	2151.700000	9.213200
0.004915	2151.700000	9.213200
0.004923	2139.900000	9.155600
0.004935	2139.900000	9.155600
0.004946	2139.900000	9.155600
0.004960	2139.470000	9.151600
0.005215	2139.470000	9.151600
0.005218	2124.020000	9.097300
0.005226	2124.020000	9.097300
0.005236	2121.800000	9.090900
0.005352	2121.800000	9.090900
0.005354	2120.660000	9.085000
0.005365	2120.660000	9.085000
0.005387	2121.730000	9.085600
0.005389	2121.730000	9.085600
0.005398	2121.730000	9.085600
0.005410	2123.950000	9.089100
0.005421	2123.950000	9.089100
0.005433	2123.950000	9.089100
0.005444	2126.160000	9.090200
0.005456	2126.160000	9.090200
0.005467	2126.160000	9.090200
0.005480	2124.520000	9.085700
0.005491	2124.520000	9.085700
0.005502	2124.520000	9.085700
0.005514	2125.230000	9.087100
0.005526	2125.230000	9.087100
0.005549	2125.230000	9.087100
0.005587	2128.020000	9.088800
0.005590	2128.020000	9.088100
0.005595	2128.020000	9.088100
0.005606	2128.020000	9.088100
0.005653	2128.020000	9.088100
0.005669	2156.130000	9.217000
0.005775	2156.130000	9.217000
0.005778	2156.630000	9.234500
0.005792	2152.200000	9.223900
0.005830	2152.200000	9.223900
0.005844	2152.200000	9.223900
0.005847	2152.200000	9.223900
0.005884	2152.200000	9.223900
0.005887	2152.410000	9.221500
0.005895	2151.700000	9.218000
0.005907	2151.700000	9.218000
0.005919	2151.700000	9.218000
0.005932	2149.480000	9.211900
0.005942	2149.480000	9.211900
0.005955	2149.480000	9.211900
0.005967	2148.270000	9.208900
0.005977	2148.270000	9.208900
0.005989	2148.270000	9.208900
0.006001	2147.980000	9.206000
0.006013	2147.980000	9.206000
0.006024	2147.980000	9.206000
0.006037	2142.970000	9.194100
0.006047	2142.970000	9.194100
0.006095	2142.970000	9.194100
0.006099	2143.760000	9.195600
0.006108	2143.760000	9.192300
0.006118	2143.760000	9.192300
0.006163	2143.760000	9.192300
0.006167	2143.190000	9.190400
0.006174	2140.330000	9.183700
0.006185	2140.330000	9.183700
0.006197	2140.330000	9.183700
0.006211	2141.260000	9.183100
0.006221	2141.260000	9.183100
0.006235	2141.260000	9.183100
0.006261	2149.050000	9.195800
0.006265	2149.050000	9.195800
0.006268	2149.050000	9.195800
0.006290	2151.560000	9.198200
0.006293	2151.560000	9.198200
0.006336	2151.560000	9.198200
0.006341	2149.620000	9.192700
0.006350	2146.190000	9.185100
0.006359	2146.190000	9.185100
0.006371	2146.190000	9.185100
0.006386	2140.900000	9.175600
0.006394	2140.900000	9.175600
0.006409	2140.900000	9.175600
0.006418	2131.960000	9.136600
0.006430	2131.960000	9.136600
0.006441	2131.960000	9.136600
0.006453	2126.160000	9.099900
0.006465	2126.160000	9.099900
0.006477	2126.160000	9.099900
0.006488	2115.010000	9.045800
0.006499	2115.010000	9.045800
0.006512	2115.010000	9.045800
0.006525	2116.010000	9.046100
0.006534	2116.010000	9.046100
0.006546	2116.010000	9.046100
0.006556	2116.010000	9.046100
0.006568	2116.010000	9.046100
0.006580	2136.960000	9.143300
0.006591	2136.960000	9.143300
0.006603	2136.960000	9.143300
0.006617	2136.960000	9.143300
0.006626	2138.540000	9.149100
0.006640	2138.540000	9.149100
0.006650	2138.540000	9.149100
0.006662	2107.570000	9.008400
0.006672	2107.570000	9.008400
0.006684	2107.570000	9.008400
0.006695	2107.570000	9.005100
0.006707	2107.570000	9.005100
0.006719	2107.570000	9.005100
0.006730	2107.210000	9.002800
0.006742	2107.210000	9.002800
0.006754	2107.210000	9.002800
0.006766	2106.070000	8.998700
0.006776	2106.070000	8.998700
0.006788	2106.070000	8.998700
0.006800	2106.280000	8.999000
0.006812	2106.280000	8.999000
0.006823	2106.280000	8.999000
0.006835	2102.490000	8.987900
0.006846	2102.490000	8.987900
0.006857	2102.490000	8.987900
0.006869	2100.990000	8.985000
0.006883	2100.990000	8.985000
0.006893	2093.050000	8.969800
0.006904	2093.050000	8.969800
0.006915	2093.050000	8.969800
0.006927	2093.050000	8.969800
0.006938	2080.030000	8.943900
0.006951	2080.030000	8.943900
0.006962	2080.030000	8.943900
0.006973	2077.100000	8.938000
0.006986	2077.100000	8.938000
0.006997	2077.100000	8.938000
0.007008	2075.090000	8.932800
0.007020	2075.090000	8.932800
0.007031	2075.090000	8.932800
0.007045	2077.380000	8.935600
0.007055	2077.380000	8.935600
0.007066	2077.380000	8.935600
0.007077	2077.740000	8.933600
0.007089	2077.740000	8.933600
0.007100	2077.740000	8.933600
0.007112	2085.540000	8.946600
0.007125	2085.540000	8.946600
0.007136	2085.540000	8.946600
0.007147	2081.750000	8.935200
0.007158	2081.750000	8.935200
0.007173	2081.750000	8.935200
0.007182	2087.250000	8.946300
0.007194	2087.250000	8.946300
0.007207	2087.250000	8.946300
0.007217	2090.400000	8.959200
0.007228	2090.400000	8.959200
0.007239	2090.400000	8.959200
0.007251	2124.590000	9.089600
0.007262	2124.590000	9.089600
0.007320	2124.590000	9.089600
0.007323	2126.660000	9.113100
0.007332	2126.660000	9.113100
0.007343	2126.660000	9.113100
0.007355	2129.170000	9.116000
0.007378	2129.170000	9.116000
0.007381	2129.310000	9.114500
0.007390	2129.310000	9.114500
0.007402	2129.310000	9.114500
0.007413	2129.310000	9.114500
0.007436	2129.240000	9.112900
0.007440	2129.240000	9.112900
0.007450	2129.240000	9.112900
0.007461	2125.950000	9.104600
0.007472	2125.950000	9.104600
0.007483	2125.950000	9.104600
0.007494	2124.950000	9.101500
0.007507	2124.950000	9.101500
0.007519	2124.950000	9.101500
0.007529	2123.450000	9.097100
0.007541	2123.450000	9.097100
0.007552	2123.450000	9.094300
0.007565	2123.450000	9.094300
0.007580	2123.450000	9.094300
0.007590	2123.450000	9.094300
0.007599	2126.310000	9.098100
0.007611	2126.310000	9.098100
0.007622	2126.310000	9.098100
0.007634	2125.310000	9.095000
0.007645	2125.310000	9.095000
0.007656	2125.310000	9.095000
0.007668	2123.020000	9.088500
0.007683	2123.020000	9.088500
0.007695	2123.020000	9.088500
0.007704	2125.380000	9.092000
0.007715	2125.380000	9.092000
0.007728	2121.010000	9.081600
0.007737	2121.010000	9.081600
0.007750	2121.010000	9.081600
0.007762	2121.010000	9.081600
0.007772	2112.070000	9.063900
0.007784	2112.070000	9.063900
0.007795	2112.070000	9.063900
0.007812	2108.140000	9.056200
0.007821	2108.140000	9.056200
0.007832	2108.140000	9.056200
0.007841	2107.500000	9.053600
0.007854	2107.500000	9.053600
0.007866	2101.990000	9.042100
0.007877	2101.990000	9.042100
0.007890	2101.990000	9.042100
0.007899	2101.990000	9.042100
0.007911	2100.060000	9.036200
0.007922	2100.060000	9.036200
0.007934	2100.060000	9.036200
0.007946	2115.360000	9.063200
0.007958	2115.360000	9.063200
0.007969	2115.360000	9.063200
0.007980	2112.140000	9.039400
0.007992	2112.140000	9.039400
0.008004	2112.140000	9.039400
0.008015	2112.140000	9.039400
0.008027	2112.140000	9.039400
0.008038	29.540000	0.367300
0.008050	29.540000	0.367300
0.008061	29.540000	0.367300
0.008073	29.540000	0.367300
0.008085	29.180000	0.359800
0.008097	29.180000	0.359800
0.008109	29.180000	0.359800
0.008120	29.110000	0.360000
0.008131	29.110000	0.360000
0.008143	29.110000	0.360000
0.008154	44.480000	0.503200
0.008166	44.480000	0.503200
0.008177	44.480000	0.503200
0.008189	44.200000	0.508300
0.008200	44.200000	0.508300
0.008212	44.200000	0.508300
0.008225	27.030000	0.334900
0.008237	27.030000	0.334900
0.008248	27.030000	0.334900
