#Measurement data
#2022-07-23 17:09:05

#Time (days)	Power (W)	Current (A)
0.00561373	33.900000	0.298200
0.00562534	34.040000	0.300200
0.00563689	34.040000	0.300200
0.00564869	33.830000	0.297200
0.00566022	33.830000	0.297200
0.00568377	33.830000	0.297200
0.00568559	33.900000	0.297900
0.00569534	33.900000	0.297900
0.00570672	33.900000	0.297900
0.00571828	33.900000	0.297900
0.00572984	33.900000	0.300200
0.00574159	33.900000	0.300200
0.00575300	33.900000	0.300200
0.00579943	33.470000	0.282600
0.00580118	32.970000	0.276300
0.00581097	32.970000	0.276300
0.00582249	37.620000	0.333100
0.00583404	37.620000	0.333100
0.00584609	37.620000	0.333100
0.00585747	37.620000	0.333100
0.00586935	37.620000	0.333100
0.00588104	37.620000	0.333100
0.00613578	37.620000	0.333100
0.00624192	34.680000	0.308400
0.00624385	34.400000	0.304500
0.00625196	34.040000	0.299000
0.00626378	34.040000	0.299000
0.00627527	34.040000	0.299000
0.00628670	33.970000	0.298800
0.00631030	33.900000	0.299000
0.00631223	33.900000	0.299000
0.00633316	33.900000	0.299000
0.00638140	33.830000	0.298100
0.00638307	34.330000	0.303000
0.00639095	34.330000	0.303000
0.00640294	34.330000	0.303000
0.00642603	34.680000	0.298200
0.00647169	34.680000	0.298200
0.00647369	32.180000	0.266900
0.00648365	34.540000	0.296600
0.00649545	34.540000	0.296600
0.00655325	34.540000	0.296600
0.00655476	37.400000	0.336300
0.00656525	37.190000	0.327700
0.00662325	37.190000	0.327700
0.00662491	37.190000	0.327700
0.00663542	37.400000	0.327200
0.00664686	37.400000	0.327200
0.00665867	37.980000	0.325300
0.00667007	37.980000	0.325300
0.00673971	34.040000	0.282400
0.00677619	32.970000	0.292900
0.00681250	33.540000	0.294900
0.00684916	33.610000	0.296200
0.00692045	33.610000	0.307500
0.00692234	33.610000	0.297400
0.00692497	33.610000	0.297400
0.00693668	33.610000	0.297400
0.00694826	33.330000	0.295600
0.00697141	33.250000	0.293700
0.00697319	33.250000	0.293700
0.00699464	33.250000	0.293700
0.00699671	33.250000	0.293700
0.00726087	33.180000	0.292500
0.00726329	37.190000	0.336600
0.00730785	37.050000	0.334700
0.00730969	37.050000	0.334700
0.00731904	37.050000	0.334700
0.00733072	37.050000	0.334700
0.00734213	37.050000	0.334700
0.00735387	31.750000	0.264500
0.00740014	31.250000	0.270600
