#Measurement data
#2022-09-18 17:28:48

#Time (days)	Power (W)	Current (A)
0.00375757	28.100000	0.226200
0.00376924	28.100000	0.226200
0.00378067	28.100000	0.225400
0.00379345	28.100000	0.225400
0.00380384	28.100000	0.225400
0.00381546	28.390000	0.226700
0.00382705	28.390000	0.226700
0.00383860	28.390000	0.226700
0.00385013	28.390000	0.226700
0.00386170	28.530000	0.227800
0.00387334	28.530000	0.227800
0.00388490	28.250000	0.225800
0.00389649	28.250000	0.225800
0.00390810	28.250000	0.225800
0.00391959	28.390000	0.226900
0.00393117	28.390000	0.226900
0.00394277	28.390000	0.226900
0.00395435	28.100000	0.225700
0.00396597	28.100000	0.225700
0.00397744	28.100000	0.225700
0.00398911	28.180000	0.226900
0.00400072	28.180000	0.226900
0.00401221	28.180000	0.226900
0.00402380	28.180000	0.226900
0.00403541	28.180000	0.226900
0.00404705	28.180000	0.226900
0.00405862	28.320000	0.227600
0.00407008	28.320000	0.227600
0.00408192	28.320000	0.227600
0.00409322	28.820000	0.232200
0.00410483	28.820000	0.232200
0.00411639	28.820000	0.232200
0.00412796	28.460000	0.229100
0.00413950	28.460000	0.229100
0.00415159	28.460000	0.229100
0.00416272	28.460000	0.229100
0.00417426	28.390000	0.227700
0.00418587	28.390000	0.227700
0.00419744	28.390000	0.227700
0.00420899	28.030000	0.225000
0.00422054	28.030000	0.225000
0.00423214	27.960000	0.226100
0.00424380	27.960000	0.226100
0.00425527	27.960000	0.226100
0.00426686	28.610000	0.229700
0.00427836	28.610000	0.229700
0.00429000	28.610000	0.229700
0.00430156	28.390000	0.227600
0.00431322	28.390000	0.227600
0.00432480	28.390000	0.227600
0.00433627	28.390000	0.227600
0.00434785	28.030000	0.224500
0.00435956	28.030000	0.224500
0.00437104	27.960000	0.224800
0.00438259	27.960000	0.224800
0.00439417	27.960000	0.224800
0.00440576	28.890000	0.232000
0.00441734	28.890000	0.232000
0.00442884	28.890000	0.232000
0.00444044	28.250000	0.226600
0.00445204	28.250000	0.226600
0.00446368	28.250000	0.226600
0.00447520	28.680000	0.229400
0.00448689	28.680000	0.229400
0.00449832	28.680000	0.229400
0.00451016	28.680000	0.229400
0.00452147	28.320000	0.228200
0.00453311	28.320000	0.228200
0.00454475	28.320000	0.228000
0.00455627	28.320000	0.228000
0.00456786	28.320000	0.228000
0.00457935	28.680000	0.230100
0.00459098	28.680000	0.230100
0.00460256	28.680000	0.230100
0.00461409	28.530000	0.228800
0.00462572	28.530000	0.228800
0.00463725	28.530000	0.228800
0.00464883	28.680000	0.229000
0.00466041	28.680000	0.229000
0.00467194	28.680000	0.229000
0.00468353	28.680000	0.229000
0.00469512	28.390000	0.226600
0.00470663	28.390000	0.226600
0.00471829	28.680000	0.229900
0.00472980	28.680000	0.229900
0.00474146	28.680000	0.229900
0.00475296	28.680000	0.229900
0.00476455	28.680000	0.229900
0.00477619	28.680000	0.229900
0.00478769	28.530000	0.227500
0.00479931	28.530000	0.227500
0.00481086	28.530000	0.227500
0.00482249	28.530000	0.227500
0.00483399	28.320000	0.226900
0.00484563	28.320000	0.226900
0.00485723	28.320000	0.226900
0.00486868	28.390000	0.227100
0.00488032	28.390000	0.227100
0.00489190	27.600000	0.221300
0.00490347	27.600000	0.221300
0.00491501	27.600000	0.221300
