#Measurement data
#2022-05-27 09:05:06

#Time (days)	Power (W)	Current (A)
0.00414519	2078.890000	9.052100
0.00415681	2080.100000	9.052700
0.00416847	2080.100000	9.052700
0.00417993	2080.100000	9.052700
0.00419144	2076.380000	9.042600
0.00420294	2076.380000	9.042600
0.00421456	2076.380000	9.042600
0.00422625	2077.960000	9.046800
0.00423764	2077.960000	9.046800
0.00424935	2077.960000	9.046800
0.00426082	2077.960000	9.046800
0.00427245	2077.960000	9.043400
0.00428438	2077.960000	9.043400
0.00429616	2077.960000	9.043400
0.00430745	2076.380000	9.041200
0.00431913	2076.380000	9.041200
0.00433101	2071.380000	9.031600
0.00434252	2071.380000	9.031600
0.00435412	2071.380000	9.031600
0.00436579	2061.580000	9.011200
0.00437726	2061.580000	9.011200
0.00438899	2061.580000	9.011200
0.00440057	2059.790000	9.007300
0.00441207	2059.790000	9.007300
0.00442390	2059.790000	9.007300
0.00443530	2059.790000	9.007300
0.00444694	2062.510000	9.011500
0.00445847	2062.510000	9.011500
0.00446997	2062.510000	9.011500
0.00448159	2082.680000	9.091400
0.00449302	2082.680000	9.091400
0.00450478	2095.550000	9.155300
0.00451625	2095.550000	9.155300
0.00452774	2095.550000	9.155300
0.00453941	2102.560000	9.182500
0.00455119	2102.560000	9.182500
0.00456245	2102.560000	9.182500
0.00457413	2112.140000	9.203200
0.00458568	2112.140000	9.203200
0.00459719	2112.140000	9.203200
0.00460896	2112.140000	9.203200
0.00462032	2107.070000	9.191800
0.00463206	2107.070000	9.191800
0.00464350	2099.410000	9.191800
0.00465517	2099.410000	9.175900
0.00466661	2099.410000	9.175900
0.00467828	2090.540000	9.159600
0.00468995	2090.540000	9.159600
0.00470142	2090.540000	9.159600
0.00471300	2086.830000	9.152000
0.00472481	2086.830000	9.152000
0.00473640	2086.830000	9.152000
0.00474910	2086.750000	9.152300
0.00475992	2086.750000	9.152300
0.00477148	2086.750000	9.152300
0.00478311	2086.750000	9.152300
0.00479454	2107.500000	9.185000
0.00480616	2107.500000	9.185000
0.00481781	2109.360000	9.187600
0.00482936	2109.360000	9.187600
0.00484080	2109.360000	9.187600
0.00485251	2091.620000	9.153200
0.00486402	2091.620000	9.153200
0.00487553	2091.620000	9.153200
0.00488753	2090.400000	9.149300
0.00489859	2090.400000	9.149300
0.00491021	2090.400000	9.149300
0.00492196	2090.400000	9.149300
0.00493370	2100.130000	9.166200
0.00494535	2100.130000	9.166200
0.00495718	2100.130000	9.166200
0.00496887	2096.770000	9.157600
0.00498017	2096.770000	9.157600
0.00499184	2096.840000	9.156100
0.00500378	2096.840000	9.156100
0.00501550	2096.840000	9.156100
